ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60628,49,11/29/2020,12/05/2020,205,3339,307,5004.2,1895,36883,2840,55277,0.1,0.1,6,152,9.0,227.8,66724,60628-2020-49,POINT (-87.621537 41.694192)
60626,51,12/13/2020,12/19/2020,133,3014,267,6060.7,2919,58695,5870,118027.3,0.1,0.1,2,136,4.0,273.5,49730,60626-2020-51,POINT (-87.669834 42.009469)
60629,20,05/10/2020,05/16/2020,457,2493,409,2228.9,1664,6698,1488,5988.4,0.3,0.3,11,51,9.8,45.6,111850,60629-2020-20,POINT (-87.711565 41.777061)
60629,21,05/17/2020,05/23/2020,384,2877,343,2572.2,1721,8419,1539,7527,0.2,0.3,11,62,9.8,55.4,111850,60629-2020-21,POINT (-87.711565 41.777061)
60629,22,05/24/2020,05/30/2020,259,3136,232,2803.8,1460,9879,1305,8832.4,0.2,0.3,10,72,8.9,64.4,111850,60629-2020-22,POINT (-87.711565 41.777061)
60629,23,05/31/2020,06/06/2020,117,3253,105,2908.4,1033,10912,924,9755.9,0.2,0.3,5,77,4.5,68.8,111850,60629-2020-23,POINT (-87.711565 41.777061)
60629,24,06/07/2020,06/13/2020,94,3347,84,2992.4,1139,12051,1018,10774.3,0.1,0.3,7,84,6.3,75.1,111850,60629-2020-24,POINT (-87.711565 41.777061)
60629,25,06/14/2020,06/20/2020,81,3428,72,3064.8,994,13045,889,11662.9,0.1,0.3,4,88,3.6,78.7,111850,60629-2020-25,POINT (-87.711565 41.777061)
60629,26,06/21/2020,06/27/2020,82,3510,73,3138.1,1171,14216,1047,12709.9,0.1,0.2,4,92,3.6,82.3,111850,60629-2020-26,POINT (-87.711565 41.777061)
60630,6,02/07/2021,02/13/2021,61,4841,106,8442,1268,50457,2211,87990,0.1,0.1,2,113,3.5,197.1,57344,60630-2021-6,POINT (-87.759611 41.971261)
60630,8,02/21/2021,02/27/2021,61,4941,106,8616.4,1301,52908,2269,92264.2,0.1,0.1,1,116,1.7,202.3,57344,60630-2021-8,POINT (-87.759611 41.971261)
60631,20,05/10/2020,05/16/2020,40,235,136,795.8,345,1914,1168,6481.8,0.1,0.1,2,8,6.8,27.1,29529,60631-2020-20,POINT (-87.813371 41.995019)
60631,21,05/17/2020,05/23/2020,29,264,98,894,480,2394,1626,8107.3,0.1,0.1,9,17,30.5,57.6,29529,60631-2020-21,POINT (-87.813371 41.995019)
60629,27,06/28/2020,07/04/2020,70,3580,63,3200.7,960,15176,858,13568.2,0.1,0.2,4,96,3.6,85.8,111850,60629-2020-27,POINT (-87.711565 41.777061)
60629,48,11/22/2020,11/28/2020,629,11237,562,10046.5,3182,64627,2845,57780.1,0.2,0.2,5,158,4.5,141.3,111850,60629-2020-48,POINT (-87.711565 41.777061)
60629,49,11/29/2020,12/05/2020,884,12121,790,10836.8,4278,68905,3825,61604.8,0.2,0.2,10,168,8.9,150.2,111850,60629-2020-49,POINT (-87.711565 41.777061)
60629,51,12/13/2020,12/19/2020,533,13342,476,11928.5,3366,76236,3009,68159.1,0.2,0.2,9,189,8.0,169.0,111850,60629-2020-51,POINT (-87.711565 41.777061)
60629,52,12/20/2020,12/26/2020,328,13670,293,12221.7,2318,78554,2072,70231.6,0.2,0.2,5,194,4.5,173.4,111850,60629-2020-52,POINT (-87.711565 41.777061)
60629,53,12/27/2020,01/02/2021,498,14168,445,12667,2749,81303,2458,72689.3,0.2,0.2,6,200,5.4,178.8,111850,60629-2020-53,POINT (-87.711565 41.777061)
60631,22,05/24/2020,05/30/2020,11,275,37,931.3,480,2874,1626,9732.8,0.0,0.1,3,20,10.2,67.7,29529,60631-2020-22,POINT (-87.813371 41.995019)
60631,23,05/31/2020,06/06/2020,22,297,74,1005.8,339,3213,1148,10880.8,0.1,0.1,4,24,13.5,81.3,29529,60631-2020-23,POINT (-87.813371 41.995019)
60631,24,06/07/2020,06/13/2020,11,308,37,1043,402,3615,1361,12242.2,0.0,0.1,1,25,3.4,84.7,29529,60631-2020-24,POINT (-87.813371 41.995019)
60631,25,06/14/2020,06/20/2020,19,327,64,1107.4,445,4060,1507,13749.2,0.0,0.1,6,31,20.3,105.0,29529,60631-2020-25,POINT (-87.813371 41.995019)
60631,26,06/21/2020,06/27/2020,16,343,54,1161.6,496,4556,1680,15428.9,0.0,0.1,4,35,13.5,118.5,29529,60631-2020-26,POINT (-87.813371 41.995019)
60631,27,06/28/2020,07/04/2020,25,368,85,1246.2,627,5183,2123,17552.2,0.0,0.1,1,36,3.4,121.9,29529,60631-2020-27,POINT (-87.813371 41.995019)
60631,28,07/05/2020,07/11/2020,14,382,47,1293.6,527,5710,1785,19336.9,0.0,0.1,2,38,6.8,128.7,29529,60631-2020-28,POINT (-87.813371 41.995019)
60631,29,07/12/2020,07/18/2020,17,399,58,1351.2,747,6457,2530,21866.6,0.0,0.1,2,40,6.8,135.5,29529,60631-2020-29,POINT (-87.813371 41.995019)
60631,30,07/19/2020,07/25/2020,26,425,88,1439.3,593,7050,2008,23874.8,0.0,0.1,0,40,0.0,135.5,29529,60631-2020-30,POINT (-87.813371 41.995019)
60631,31,07/26/2020,08/01/2020,21,446,71,1510.4,599,7649,2028,25903.3,0.0,0.1,2,42,6.8,142.2,29529,60631-2020-31,POINT (-87.813371 41.995019)
60631,32,08/02/2020,08/08/2020,41,487,139,1649.2,677,8326,2293,28196,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-32,POINT (-87.813371 41.995019)
60631,33,08/09/2020,08/15/2020,27,514,91,1740.7,685,9011,2320,30515.8,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-33,POINT (-87.813371 41.995019)
60631,34,08/16/2020,08/22/2020,18,532,61,1801.6,600,9611,2032,32547.7,0.0,0.1,0,42,0.0,142.2,29529,60631-2020-34,POINT (-87.813371 41.995019)
60631,35,08/23/2020,08/29/2020,32,564,108,1910,613,10224,2076,34623.6,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-35,POINT (-87.813371 41.995019)
60631,36,08/30/2020,09/05/2020,20,584,68,1977.7,630,10854,2134,36757.1,0.0,0.1,1,43,3.4,145.6,29529,60631-2020-36,POINT (-87.813371 41.995019)
60631,37,09/06/2020,09/12/2020,18,602,61,2038.7,462,11316,1565,38321.6,0.0,0.1,0,43,0.0,145.6,29529,60631-2020-37,POINT (-87.813371 41.995019)
60631,38,09/13/2020,09/19/2020,21,623,71,2109.8,619,11935,2096,40417.9,0.0,0.1,0,43,0.0,145.6,29529,60631-2020-38,POINT (-87.813371 41.995019)
60631,39,09/20/2020,09/26/2020,33,656,112,2221.5,745,12680,2523,42940.8,0.0,0.1,1,44,3.4,149.0,29529,60631-2020-39,POINT (-87.813371 41.995019)
60631,40,09/27/2020,10/03/2020,39,695,132,2353.6,816,13496,2763,45704.2,0.0,0.1,0,44,0.0,149.0,29529,60631-2020-40,POINT (-87.813371 41.995019)
60631,41,10/04/2020,10/10/2020,40,735,136,2489.1,855,14351,2896,48599.7,0.1,0.1,0,44,0.0,149.0,29529,60631-2020-41,POINT (-87.813371 41.995019)
60631,6,02/07/2021,02/13/2021,35,2686,118,9096.1,1149,37245,3891,126130.2,0.0,0.1,1,85,3.4,287.9,29529,60631-2021-6,POINT (-87.813371 41.995019)
60631,8,02/21/2021,02/27/2021,41,2747,139,9302.7,984,39125,3332,132496.9,0.0,0.1,2,87,6.8,294.6,29529,60631-2021-8,POINT (-87.813371 41.995019)
60632,23,05/31/2020,06/06/2020,111,3079,122,3382.1,769,9003,845,9889.2,0.2,0.3,10,78,11.0,85.7,91039,60632-2020-23,POINT (-87.711251 41.810038)
60632,24,06/07/2020,06/13/2020,91,3170,100,3482,1056,10059,1160,11049.1,0.1,0.3,7,85,7.7,93.4,91039,60632-2020-24,POINT (-87.711251 41.810038)
60632,25,06/14/2020,06/20/2020,68,3238,75,3556.7,779,10838,856,11904.8,0.1,0.3,2,87,2.2,95.6,91039,60632-2020-25,POINT (-87.711251 41.810038)
60632,26,06/21/2020,06/27/2020,54,3292,59,3616,915,11753,1005,12909.9,0.1,0.3,2,89,2.2,97.8,91039,60632-2020-26,POINT (-87.711251 41.810038)
60632,27,06/28/2020,07/04/2020,50,3342,55,3671,818,12571,898,13808.4,0.1,0.3,3,92,3.3,101.1,91039,60632-2020-27,POINT (-87.711251 41.810038)
60632,52,12/20/2020,12/26/2020,278,10692,305,11744.4,1653,60775,1816,66757.1,0.2,0.2,1,155,1.1,170.3,91039,60632-2020-52,POINT (-87.711251 41.810038)
60632,53,12/27/2020,01/02/2021,390,11082,428,12172.8,1986,62761,2182,68938.6,0.2,0.2,8,163,8.8,179.0,91039,60632-2020-53,POINT (-87.711251 41.810038)
60621,35,08/23/2020,08/29/2020,11,719,38,2475.7,324,8084,1116,27835.5,0.0,0.1,0,51,0.0,175.6,29042,60621-2020-35,POINT (-87.638812 41.776931)
60621,36,08/30/2020,09/05/2020,16,735,55,2530.8,387,8471,1333,29168.1,0.0,0.1,1,52,3.4,179.1,29042,60621-2020-36,POINT (-87.638812 41.776931)
60632,1,01/03/2021,01/09/2021,367,11449,403,12575.9,2277,65038,2501,71439.7,0.2,0.2,3,166,3.3,182.3,91039,60632-2021-1,POINT (-87.711251 41.810038)
60632,2,01/10/2021,01/16/2021,270,11719,297,12872.5,2156,67194,2368,73807.9,0.2,0.2,6,172,6.6,188.9,91039,60632-2021-2,POINT (-87.711251 41.810038)
60632,3,01/17/2021,01/23/2021,217,11936,238,13110.9,1918,69112,2107,75914.7,0.1,0.2,2,174,2.2,191.1,91039,60632-2021-3,POINT (-87.711251 41.810038)
60632,4,01/24/2021,01/30/2021,187,12123,205,13316.3,1708,70820,1876,77790.8,0.1,0.2,8,182,8.8,199.9,91039,60632-2021-4,POINT (-87.711251 41.810038)
60632,5,01/31/2021,02/06/2021,112,12235,123,13439.3,1584,72404,1740,79530.8,0.1,0.2,1,183,1.1,201.0,91039,60632-2021-5,POINT (-87.711251 41.810038)
60634,36,08/30/2020,09/05/2020,94,2357,124,3101.5,1577,24953,2075,32835.1,0.1,0.1,0,62,0.0,81.6,75995,60634-2020-36,POINT (-87.797373 41.944967)
60634,37,09/06/2020,09/12/2020,67,2424,88,3189.7,1079,26032,1420,34254.9,0.1,0.1,0,62,0.0,81.6,75995,60634-2020-37,POINT (-87.797373 41.944967)
60634,38,09/13/2020,09/19/2020,69,2493,91,3280.5,1310,27342,1724,35978.7,0.1,0.1,1,63,1.3,82.9,75995,60634-2020-38,POINT (-87.797373 41.944967)
60634,39,09/20/2020,09/26/2020,68,2561,90,3370,1376,28718,1811,37789.3,0.1,0.1,0,63,0.0,82.9,75995,60634-2020-39,POINT (-87.797373 41.944967)
60634,41,10/04/2020,10/10/2020,134,2788,176,3668.7,1803,31971,2372,42069.9,0.1,0.1,1,66,1.3,86.8,75995,60634-2020-41,POINT (-87.797373 41.944967)
60634,45,11/01/2020,11/07/2020,651,4295,857,5651.7,3009,41850,3960,55069.4,0.2,0.1,2,71,2.6,93.4,75995,60634-2020-45,POINT (-87.797373 41.944967)
60634,50,12/06/2020,12/12/2020,478,6783,629,8925.6,3326,57508,4377,75673.4,0.2,0.1,4,100,5.3,131.6,75995,60634-2020-50,POINT (-87.797373 41.944967)
60634,51,12/13/2020,12/19/2020,371,7154,488,9413.8,2999,60507,3946,79619.7,0.2,0.1,4,104,5.3,136.9,75995,60634-2020-51,POINT (-87.797373 41.944967)
60634,52,12/20/2020,12/26/2020,315,7469,414,9828.3,2484,62991,3269,82888.3,0.2,0.1,5,109,6.6,143.4,75995,60634-2020-52,POINT (-87.797373 41.944967)
60634,5,01/31/2021,02/06/2021,133,8927,175,11746.8,1899,77558,2499,102056.7,0.1,0.1,2,130,2.6,171.1,75995,60634-2021-5,POINT (-87.797373 41.944967)
60634,6,02/07/2021,02/13/2021,121,9048,159,11906,1869,79427,2459,104516.1,0.1,0.1,7,137,9.2,180.3,75995,60634-2021-6,POINT (-87.797373 41.944967)
60634,7,02/14/2021,02/20/2021,87,9135,114,12020.5,1572,80999,2069,106584.6,0.1,0.1,2,139,2.6,182.9,75995,60634-2021-7,POINT (-87.797373 41.944967)
60621,37,09/06/2020,09/12/2020,12,747,41,2572.1,390,8861,1343,30511,0.0,0.1,0,52,0.0,179.1,29042,60621-2020-37,POINT (-87.638812 41.776931)
60621,38,09/13/2020,09/19/2020,13,760,45,2616.9,450,9311,1550,32060.5,0.0,0.1,0,52,0.0,179.1,29042,60621-2020-38,POINT (-87.638812 41.776931)
60621,39,09/20/2020,09/26/2020,15,775,52,2668.5,422,9733,1453,33513.5,0.0,0.1,0,52,0.0,179.1,29042,60621-2020-39,POINT (-87.638812 41.776931)
60621,40,09/27/2020,10/03/2020,11,786,38,2706.4,399,10132,1374,34887.4,0.0,0.1,0,52,0.0,179.1,29042,60621-2020-40,POINT (-87.638812 41.776931)
60621,41,10/04/2020,10/10/2020,21,807,72,2778.7,438,10570,1508,36395.6,0.1,0.1,0,52,0.0,179.1,29042,60621-2020-41,POINT (-87.638812 41.776931)
60621,42,10/11/2020,10/17/2020,34,841,117,2895.8,511,11081,1760,38155.1,0.1,0.1,0,52,0.0,179.1,29042,60621-2020-42,POINT (-87.638812 41.776931)
60621,43,10/18/2020,10/24/2020,29,870,100,2995.7,503,11584,1732,39887.1,0.1,0.1,1,53,3.4,182.5,29042,60621-2020-43,POINT (-87.638812 41.776931)
60621,44,10/25/2020,10/31/2020,58,928,200,3195.4,574,12158,1976,41863.5,0.1,0.1,0,53,0.0,182.5,29042,60621-2020-44,POINT (-87.638812 41.776931)
60621,45,11/01/2020,11/07/2020,89,1017,306,3501.8,900,13058,3099,44962.5,0.1,0.1,0,53,0.0,182.5,29042,60621-2020-45,POINT (-87.638812 41.776931)
60621,46,11/08/2020,11/14/2020,120,1137,413,3915,844,13902,2906,47868.6,0.2,0.1,2,55,6.9,189.4,29042,60621-2020-46,POINT (-87.638812 41.776931)
60621,47,11/15/2020,11/21/2020,104,1241,358,4273.1,895,14797,3082,50950.3,0.1,0.1,0,55,0.0,189.4,29042,60621-2020-47,POINT (-87.638812 41.776931)
60629,1,01/03/2021,01/09/2021,509,14677,455,13122,3391,84694,3032,75721.1,0.2,0.2,6,206,5.4,184.2,111850,60629-2021-1,POINT (-87.711565 41.777061)
